Latitude,Longitude,Gravity_anomaly
77.975,15.9163,-56.7
77.9917,15.9163,-57.1
78.0083,15.9163,-57.6
78.025,15.9163,-58.4
78.0417,15.9163,-59.5
78.0583,15.9163,-60.8
78.075,15.9163,-62.4
78.0917,15.9163,-64
78.1083,15.9163,-65.7
78.125,15.9163,-67.2
78.1417,15.9163,-68.4
78.1583,15.9163,-69.4
78.175,15.9163,-70.2
78.1917,15.9163,-70.6
78.2083,15.9163,-70.9
78.225,15.9163,-71
78.2417,15.9163,-70.9
78.2583,15.9163,-70.9
78.275,15.9163,-70.7
78.2917,15.9163,-70.4
78.3083,15.9163,-70
78.325,15.9163,-69.4
78.3417,15.9163,-68.6
78.3583,15.9163,-67.7
78.375,15.9163,-66.8
78.3917,15.9163,-65.8
78.4083,15.9163,-64.8
78.425,15.9163,-64
78.4417,15.9163,-63.2
78.4583,15.9163,-62.4
78.475,15.9163,-61.5
78.4917,15.9163,-60.5
78.5083,15.9163,-59.2
78.525,15.9163,-57.5
78.5417,15.9163,-55.5
78.5583,15.9163,-53.2
78.575,15.9163,-50.9
78.5917,15.9163,-48.7
78.6083,15.9163,-46.6
78.625,15.9163,-44.9
78.6417,15.9163,-43.4
78.6583,15.9163,-42
78.675,15.9163,-40.5
78.6917,15.9163,-38.6
78.7083,15.9163,-36.1
78.725,15.9163,-32.8
78.7417,15.9163,-28.7
78.7583,15.9163,-24.2
78.775,15.9163,-19.5
78.7917,15.9163,-15.3
78.8083,15.9163,-12
78.825,15.9163,-10
78.8417,15.9163,-9.7
78.8583,15.9163,-11.1
78.875,15.9163,-14.2
78.8917,15.9163,-18.5
78.9083,15.9163,-23.6
78.925,15.9163,-29.1
78.9417,15.9163,-34.6
78.9583,15.9163,-39.6
78.975,15.9163,-44.1
78.9917,15.9163,-48
79.0083,15.9163,-51.4
79.025,15.9163,-54.3
79.0417,15.9163,-56.9
79.0583,15.9163,-59
79.075,15.9163,-60.9
79.0917,15.9163,-62.4
79.1083,15.9163,-63.5
79.125,15.9163,-64.3
79.1417,15.9163,-64.7
79.1583,15.9163,-65
79.175,15.9163,-65.3
79.1917,15.9163,-65.8
79.2083,15.9163,-66.6
79.225,15.9163,-67.7
79.2417,15.9163,-69
79.2583,15.9163,-70.6
79.275,15.9163,-72.1
79.2917,15.9163,-73.5
79.3083,15.9163,-74.5
79.325,15.9163,-75.1
79.3417,15.9163,-75.2
79.3583,15.9163,-74.9
79.375,15.9163,-74.3
79.3917,15.9163,-73.6
79.4083,15.9163,-72.7
79.425,15.9163,-71.9
79.4417,15.9163,-71.1
79.4583,15.9163,-70.3
79.475,15.9163,-69.5
79.4917,15.9163,-68.6
79.5083,15.9163,-67.6
79.525,15.9163,-66.6
79.5417,15.9163,-65.5
79.5583,15.9163,-64.5
79.575,15.9163,-63.6
79.5917,15.9163,-62.8
79.6083,15.9163,-62.2
79.625,15.9163,-61.7
79.6417,15.9163,-61.3
79.6583,15.9163,-60.8
79.675,15.9163,-60.3
79.6917,15.9163,-59.7
79.7083,15.9163,-59
79.725,15.9163,-58.1
79.7417,15.9163,-57
79.7583,15.9163,-55.7
79.775,15.9163,-54.2
79.7917,15.9163,-52.5
79.8083,15.9163,-50.7
79.825,15.9163,-48.6
79.8417,15.9163,-46.4
79.8583,15.9163,-44
79.875,15.9163,-41.6
79.8917,15.9163,-39.2
79.9083,15.9163,-36.8
79.925,15.9163,-34.5
79.9417,15.9163,-32.3
79.9583,15.9163,-30.2
79.975,15.9163,-28.4
79.9917,15.9163,-26.8
80.0083,15.9163,-25.5
77.0083,15.9003,-54.2
77.025,15.9003,-54.1
77.0417,15.9003,-53.7
77.0583,15.9003,-53.2
77.075,15.9003,-52.5
77.0917,15.9003,-51.8
77.1083,15.9003,-51.1
77.125,15.9003,-50.4
77.1417,15.9003,-49.8
77.1583,15.9003,-49.1
77.175,15.9003,-48.4
77.1917,15.9003,-47.7
77.2083,15.9003,-47
77.225,15.9003,-46.4
77.2417,15.9003,-45.9
77.2583,15.9003,-45.6
77.275,15.9003,-45.6
77.2917,15.9003,-45.8
77.3083,15.9003,-46.1
77.325,15.9003,-46.6
77.3417,15.9003,-47.1
77.3583,15.9003,-47.4
77.375,15.9003,-47.6
77.3917,15.9003,-47.6
77.4083,15.9003,-47.4
77.425,15.9003,-47.1
77.4417,15.9003,-46.9
77.4583,15.9003,-46.7
77.475,15.9003,-46.7
77.4917,15.9003,-46.9
77.5083,15.9003,-47.1
77.525,15.9003,-47.4
77.5417,15.9003,-47.6
77.5583,15.9003,-47.7
77.575,15.9003,-47.7
77.5917,15.9003,-47.6
77.6083,15.9003,-47.4
77.625,15.9003,-47.3
77.6417,15.9003,-47.3
77.6583,15.9003,-47.4
77.675,15.9003,-47.6
77.6917,15.9003,-48
77.7083,15.9003,-48.4
77.725,15.9003,-48.8
77.7417,15.9003,-49.2
77.7583,15.9003,-49.5
77.775,15.9003,-49.7
77.7917,15.9003,-50
77.8083,15.9003,-50.4
77.825,15.9003,-51
77.8417,15.9003,-51.7
77.8583,15.9003,-52.5
77.875,15.9003,-53.4
77.8917,15.9003,-54.2
77.9083,15.9003,-55
77.925,15.9003,-55.6
77.9417,15.9003,-56
77.9583,15.9003,-56.3
77.975,15.9003,-56.5
77.9917,15.9003,-56.8
78.0083,15.9003,-57.4
78.025,15.9003,-58.2
78.0417,15.9003,-59.3
78.0583,15.9003,-60.7
78.075,15.9003,-62.3
78.0917,15.9003,-64
78.1083,15.9003,-65.6
78.125,15.9003,-67
78.1417,15.9003,-68.2
78.1583,15.9003,-69
78.175,15.9003,-69.6
78.1917,15.9003,-70
78.2083,15.9003,-70.1
78.225,15.9003,-70.2
78.2417,15.9003,-70.3
78.2583,15.9003,-70.2
78.275,15.9003,-70.1
78.2917,15.9003,-69.9
78.3083,15.9003,-69.5
78.325,15.9003,-68.8
78.3417,15.9003,-68
78.3583,15.9003,-67.1
78.375,15.9003,-66.2
78.3917,15.9003,-65.3
78.4083,15.9003,-64.6
78.425,15.9003,-64
78.4417,15.9003,-63.5
78.4583,15.9003,-63.2
78.475,15.9003,-62.7
78.4917,15.9003,-62
78.5083,15.9003,-61
78.525,15.9003,-59.5
78.5417,15.9003,-57.8
78.5583,15.9003,-55.8
78.575,15.9003,-53.7
78.5917,15.9003,-51.7
78.6083,15.9003,-50
78.625,15.9003,-48.6
78.6417,15.9003,-47.4
78.6583,15.9003,-46.1
78.675,15.9003,-44.6
78.6917,15.9003,-42.4
78.7083,15.9003,-39.5
78.725,15.9003,-35.6
78.7417,15.9003,-30.9
78.7583,15.9003,-25.9
78.775,15.9003,-20.9
78.7917,15.9003,-16.5
78.8083,15.9003,-13.3
78.825,15.9003,-11.8
78.8417,15.9003,-12.1
78.8583,15.9003,-14.2
78.875,15.9003,-17.9
78.8917,15.9003,-22.6
78.9083,15.9003,-27.9
78.925,15.9003,-33.2
78.9417,15.9003,-38.1
78.9583,15.9003,-42.3
78.975,15.9003,-45.9
78.9917,15.9003,-49
79.0083,15.9003,-51.6
79.025,15.9003,-54.1
79.0417,15.9003,-56.5
79.0583,15.9003,-58.9
79.075,15.9003,-61.2
79.0917,15.9003,-63.3
79.1083,15.9003,-65.1
79.125,15.9003,-66.4
79.1417,15.9003,-67.2
79.1583,15.9003,-67.8
79.175,15.9003,-68.1
79.1917,15.9003,-68.4
79.2083,15.9003,-68.9
79.225,15.9003,-69.7
79.2417,15.9003,-70.8
79.2583,15.9003,-72.1
79.275,15.9003,-73.5
79.2917,15.9003,-74.7
79.3083,15.9003,-75.7
79.325,15.9003,-76.2
79.3417,15.9003,-76.2
79.3583,15.9003,-75.8
79.375,15.9003,-75
79.3917,15.9003,-74
79.4083,15.9003,-72.9
79.425,15.9003,-71.8
79.4417,15.9003,-70.8
79.4583,15.9003,-69.8
79.475,15.9003,-68.8
79.4917,15.9003,-67.9
79.5083,15.9003,-67
79.525,15.9003,-66
79.5417,15.9003,-65.1
79.5583,15.9003,-64.2
79.575,15.9003,-63.3
79.5917,15.9003,-62.5
79.6083,15.9003,-61.9
79.625,15.9003,-61.3
79.6417,15.9003,-60.7
79.6583,15.9003,-60.1
79.675,15.9003,-59.5
79.6917,15.9003,-58.8
79.7083,15.9003,-58
79.725,15.9003,-57
79.7417,15.9003,-55.9
79.7583,15.9003,-54.5
79.775,15.9003,-53
79.7917,15.9003,-51.3
79.8083,15.9003,-49.3
79.825,15.9003,-47.2
79.8417,15.9003,-45
79.8583,15.9003,-42.6
79.875,15.9003,-40.3
79.8917,15.9003,-37.9
79.9083,15.9003,-35.6
79.925,15.9003,-33.4
79.9417,15.9003,-31.3
79.9583,15.9003,-29.3
79.975,15.9003,-27.5
79.9917,15.9003,-25.9
80.0083,15.9003,-24.6
77.0083,15.8843,-54.6
77.025,15.8843,-54.4
77.0417,15.8843,-54
77.0583,15.8843,-53.4
77.075,15.8843,-52.7
77.0917,15.8843,-52
77.1083,15.8843,-51.2
77.125,15.8843,-50.4
77.1417,15.8843,-49.6
77.1583,15.8843,-48.8
77.175,15.8843,-48
77.1917,15.8843,-47.2
77.2083,15.8843,-46.5
77.225,15.8843,-45.9
77.2417,15.8843,-45.4
77.2583,15.8843,-45.2
77.275,15.8843,-45.2
77.2917,15.8843,-45.5
77.3083,15.8843,-46
77.325,15.8843,-46.5
77.3417,15.8843,-47
77.3583,15.8843,-47.4
77.375,15.8843,-47.6
77.3917,15.8843,-47.6
77.4083,15.8843,-47.4
77.425,15.8843,-47.1
77.4417,15.8843,-46.8
77.4583,15.8843,-46.7
77.475,15.8843,-46.6
77.4917,15.8843,-46.8
77.5083,15.8843,-47
77.525,15.8843,-47.3
77.5417,15.8843,-47.6
77.5583,15.8843,-47.8
77.575,15.8843,-47.9
77.5917,15.8843,-47.8
77.6083,15.8843,-47.8
77.625,15.8843,-47.7
77.6417,15.8843,-47.8
77.6583,15.8843,-47.9
77.675,15.8843,-48.2
77.6917,15.8843,-48.6
77.7083,15.8843,-49
77.725,15.8843,-49.3
77.7417,15.8843,-49.6
77.7583,15.8843,-49.9
77.775,15.8843,-50.1
77.7917,15.8843,-50.3
77.8083,15.8843,-50.7
77.825,15.8843,-51.1
77.8417,15.8843,-51.8
77.8583,15.8843,-52.6
77.875,15.8843,-53.4
77.8917,15.8843,-54.2
77.9083,15.8843,-54.9
77.925,15.8843,-55.4
77.9417,15.8843,-55.7
77.9583,15.8843,-55.9
77.975,15.8843,-56.1
77.9917,15.8843,-56.5
78.0083,15.8843,-57.1
78.025,15.8843,-57.9
78.0417,15.8843,-59.1
78.0583,15.8843,-60.6
78.075,15.8843,-62.2
78.0917,15.8843,-63.9
78.1083,15.8843,-65.4
78.125,15.8843,-66.7
78.1417,15.8843,-67.7
78.1583,15.8843,-68.3
78.175,15.8843,-68.7
78.1917,15.8843,-68.9
78.2083,15.8843,-69.1
78.225,15.8843,-69.1
78.2417,15.8843,-69.2
78.2583,15.8843,-69.2
78.275,15.8843,-69.2
78.2917,15.8843,-68.9
78.3083,15.8843,-68.5
78.325,15.8843,-67.9
78.3417,15.8843,-67.1
78.3583,15.8843,-66.1
78.375,15.8843,-65.2
78.3917,15.8843,-64.4
78.4083,15.8843,-63.8
78.425,15.8843,-63.5
78.4417,15.8843,-63.3
78.4583,15.8843,-63.2
78.475,15.8843,-63.1
78.4917,15.8843,-62.7
78.5083,15.8843,-61.9
78.525,15.8843,-60.8
78.5417,15.8843,-59.3
78.5583,15.8843,-57.6
78.575,15.8843,-55.9
78.5917,15.8843,-54.4
78.6083,15.8843,-53.1
78.625,15.8843,-52.1
78.6417,15.8843,-51.2
78.6583,15.8843,-50.1
78.675,15.8843,-48.4
78.6917,15.8843,-46
78.7083,15.8843,-42.6
78.725,15.8843,-38.2
78.7417,15.8843,-33
78.7583,15.8843,-27.5
78.775,15.8843,-22.3
78.7917,15.8843,-18
78.8083,15.8843,-15.1
78.825,15.8843,-14.1
78.8417,15.8843,-15
78.8583,15.8843,-17.7
78.875,15.8843,-21.7
78.8917,15.8843,-26.5
78.9083,15.8843,-31.4
78.925,15.8843,-35.9
78.9417,15.8843,-39.7
78.9583,15.8843,-42.7
78.975,15.8843,-45
78.9917,15.8843,-46.9
79.0083,15.8843,-48.8
79.025,15.8843,-50.9
79.0417,15.8843,-53.4
79.0583,15.8843,-56.2
79.075,15.8843,-59.4
79.0917,15.8843,-62.4
79.1083,15.8843,-65.3
79.125,15.8843,-67.5
79.1417,15.8843,-69.2
79.1583,15.8843,-70.2
79.175,15.8843,-70.8
79.1917,15.8843,-71.1
79.2083,15.8843,-71.4
79.225,15.8843,-71.9
79.2417,15.8843,-72.7
79.2583,15.8843,-73.7
79.275,15.8843,-74.9
79.2917,15.8843,-75.9
79.3083,15.8843,-76.7
79.325,15.8843,-77.1
79.3417,15.8843,-77
79.3583,15.8843,-76.4
79.375,15.8843,-75.4
79.3917,15.8843,-74.1
79.4083,15.8843,-72.8
79.425,15.8843,-71.5
79.4417,15.8843,-70.2
79.4583,15.8843,-69.2
79.475,15.8843,-68.2
79.4917,15.8843,-67.3
79.5083,15.8843,-66.5
79.525,15.8843,-65.6
79.5417,15.8843,-64.8
79.5583,15.8843,-64
79.575,15.8843,-63.2
79.5917,15.8843,-62.4
79.6083,15.8843,-61.6
79.625,15.8843,-60.9
79.6417,15.8843,-60.2
79.6583,15.8843,-59.4
79.675,15.8843,-58.7
79.6917,15.8843,-57.8
79.7083,15.8843,-56.9
79.725,15.8843,-55.9
79.7417,15.8843,-54.7
79.7583,15.8843,-53.4
79.775,15.8843,-51.8
79.7917,15.8843,-50.1
79.8083,15.8843,-48.1
79.825,15.8843,-45.9
79.8417,15.8843,-43.7
79.8583,15.8843,-41.3
79.875,15.8843,-39
79.8917,15.8843,-36.7
79.9083,15.8843,-34.4
79.925,15.8843,-32.2
79.9417,15.8843,-30.2
79.9583,15.8843,-28.3
79.975,15.8843,-26.5
79.9917,15.8843,-24.9
80.0083,15.8843,-23.6
77.0083,15.8682,-54.8
77.025,15.8682,-54.6
77.0417,15.8682,-54.2
77.0583,15.8682,-53.5
77.075,15.8682,-52.8
77.0917,15.8682,-51.9
77.1083,15.8682,-51
77.125,15.8682,-50.1
77.1417,15.8682,-49.2
77.1583,15.8682,-48.3
77.175,15.8682,-47.4
77.1917,15.8682,-46.6
77.2083,15.8682,-45.9
77.225,15.8682,-45.4
77.2417,15.8682,-45
77.2583,15.8682,-44.8
77.275,15.8682,-45
77.2917,15.8682,-45.3
77.3083,15.8682,-45.9
77.325,15.8682,-46.5
77.3417,15.8682,-47.1
77.3583,15.8682,-47.5
77.375,15.8682,-47.7
77.3917,15.8682,-47.7
77.4083,15.8682,-47.5
77.425,15.8682,-47.2
77.4417,15.8682,-46.9
77.4583,15.8682,-46.7
77.475,15.8682,-46.6
77.4917,15.8682,-46.7
77.5083,15.8682,-46.9
77.525,15.8682,-47.2
77.5417,15.8682,-47.6
77.5583,15.8682,-47.8
77.575,15.8682,-48
77.5917,15.8682,-48
77.6083,15.8682,-48.1
77.625,15.8682,-48.1
77.6417,15.8682,-48.2
77.6583,15.8682,-48.5
77.675,15.8682,-48.8
77.6917,15.8682,-49.1
77.7083,15.8682,-49.5
77.725,15.8682,-49.9
77.7417,15.8682,-50.1
77.7583,15.8682,-50.3
77.775,15.8682,-50.4
77.7917,15.8682,-50.5
77.8083,15.8682,-50.8
77.825,15.8682,-51.1
77.8417,15.8682,-51.6
77.8583,15.8682,-52.3
77.875,15.8682,-53
77.8917,15.8682,-53.6
77.9083,15.8682,-54.2
77.925,15.8682,-54.7
77.9417,15.8682,-55
77.9583,15.8682,-55.2
77.975,15.8682,-55.5
77.9917,15.8682,-55.9
78.0083,15.8682,-56.6
78.025,15.8682,-57.6
78.0417,15.8682,-58.9
78.0583,15.8682,-60.4
78.075,15.8682,-62
78.0917,15.8682,-63.6
78.1083,15.8682,-64.9
78.125,15.8682,-66
78.1417,15.8682,-66.8
78.1583,15.8682,-67.2
78.175,15.8682,-67.4
78.1917,15.8682,-67.5
78.2083,15.8682,-67.6
78.225,15.8682,-67.6
78.2417,15.8682,-67.7
78.2583,15.8682,-67.8
78.275,15.8682,-67.8
78.2917,15.8682,-67.7
78.3083,15.8682,-67.3
78.325,15.8682,-66.7
78.3417,15.8682,-65.8
78.3583,15.8682,-65
78.375,15.8682,-64.1
78.3917,15.8682,-63.4
78.4083,15.8682,-62.9
78.425,15.8682,-62.7
78.4417,15.8682,-62.8
78.4583,15.8682,-62.9
78.475,15.8682,-62.9
78.4917,15.8682,-62.7
78.5083,15.8682,-62.1
78.525,15.8682,-61.2
78.5417,15.8682,-60
78.5583,15.8682,-58.7
78.575,15.8682,-57.4
78.5917,15.8682,-56.4
78.6083,15.8682,-55.6
78.625,15.8682,-55
78.6417,15.8682,-54.3
78.6583,15.8682,-53.2
78.675,15.8682,-51.5
78.6917,15.8682,-48.8
78.7083,15.8682,-44.9
78.725,15.8682,-40.1
78.7417,15.8682,-34.4
78.7583,15.8682,-28.7
78.775,15.8682,-23.4
78.7917,15.8682,-19.4
78.8083,15.8682,-16.9
78.825,15.8682,-16.5
78.8417,15.8682,-18
78.8583,15.8682,-21.1
78.875,15.8682,-25.2
78.8917,15.8682,-29.6
78.9083,15.8682,-33.8
78.925,15.8682,-37.1
78.9417,15.8682,-39.5
78.9583,15.8682,-40.9
78.975,15.8682,-41.7
78.9917,15.8682,-42.4
79.0083,15.8682,-43.4
79.025,15.8682,-45.2
79.0417,15.8682,-47.9
79.0583,15.8682,-51.5
79.075,15.8682,-55.7
79.0917,15.8682,-60.1
79.1083,15.8682,-64.2
79.125,15.8682,-67.7
79.1417,15.8682,-70.4
79.1583,15.8682,-72.1
79.175,15.8682,-73.1
79.1917,15.8682,-73.5
79.2083,15.8682,-73.8
79.225,15.8682,-74
79.2417,15.8682,-74.5
79.2583,15.8682,-75.2
79.275,15.8682,-76
79.2917,15.8682,-76.8
79.3083,15.8682,-77.4
79.325,15.8682,-77.6
79.3417,15.8682,-77.3
79.3583,15.8682,-76.6
79.375,15.8682,-75.4
79.3917,15.8682,-74
79.4083,15.8682,-72.4
79.425,15.8682,-71
79.4417,15.8682,-69.7
79.4583,15.8682,-68.5
79.475,15.8682,-67.6
79.4917,15.8682,-66.8
79.5083,15.8682,-66.1
79.525,15.8682,-65.4
79.5417,15.8682,-64.7
79.5583,15.8682,-64
79.575,15.8682,-63.2
79.5917,15.8682,-62.3
79.6083,15.8682,-61.4
79.625,15.8682,-60.5
79.6417,15.8682,-59.6
79.6583,15.8682,-58.7
79.675,15.8682,-57.7
79.6917,15.8682,-56.8
79.7083,15.8682,-55.8
79.725,15.8682,-54.7
79.7417,15.8682,-53.5
79.7583,15.8682,-52.2
79.775,15.8682,-50.7
79.7917,15.8682,-48.9
79.8083,15.8682,-47
79.825,15.8682,-44.9
79.8417,15.8682,-42.6
79.8583,15.8682,-40.2
79.875,15.8682,-37.8
79.8917,15.8682,-35.5
79.9083,15.8682,-33.2
79.925,15.8682,-31.1
79.9417,15.8682,-29.1
79.9583,15.8682,-27.2
79.975,15.8682,-25.4
79.9917,15.8682,-23.9
80.0083,15.8682,-22.5
77.0083,15.8522,-55
77.025,15.8522,-54.7
77.0417,15.8522,-54.2
77.0583,15.8522,-53.5
77.075,15.8522,-52.7
77.0917,15.8522,-51.7
77.1083,15.8522,-50.7
77.125,15.8522,-49.7
77.1417,15.8522,-48.7
77.1583,15.8522,-47.8
77.175,15.8522,-46.9
77.1917,15.8522,-46.1
77.2083,15.8522,-45.4
77.225,15.8522,-44.9
77.2417,15.8522,-44.6
77.2583,15.8522,-44.6
77.275,15.8522,-44.8
77.2917,15.8522,-45.3
77.3083,15.8522,-45.9
77.325,15.8522,-46.6
77.3417,15.8522,-47.2
77.3583,15.8522,-47.7
77.375,15.8522,-47.9
77.3917,15.8522,-47.9
77.4083,15.8522,-47.7
77.425,15.8522,-47.4
77.4417,15.8522,-47
77.4583,15.8522,-46.7
77.475,15.8522,-46.6
77.4917,15.8522,-46.7
77.5083,15.8522,-46.9
77.525,15.8522,-47.2
77.5417,15.8522,-47.5
77.5583,15.8522,-47.8
77.575,15.8522,-48.1
77.5917,15.8522,-48.2
77.6083,15.8522,-48.3
77.625,15.8522,-48.5
77.6417,15.8522,-48.6
77.6583,15.8522,-48.9
77.675,15.8522,-49.2
77.6917,15.8522,-49.6
77.7083,15.8522,-50
77.725,15.8522,-50.2
77.7417,15.8522,-50.4
77.7583,15.8522,-50.5
77.775,15.8522,-50.5
77.7917,15.8522,-50.5
77.8083,15.8522,-50.6
77.825,15.8522,-50.8
77.8417,15.8522,-51.1
77.8583,15.8522,-51.6
77.875,15.8522,-52.1
77.8917,15.8522,-52.6
77.9083,15.8522,-53.1
77.925,15.8522,-53.5
77.9417,15.8522,-53.8
77.9583,15.8522,-54.2
77.975,15.8522,-54.6
77.9917,15.8522,-55.2
78.0083,15.8522,-56
78.025,15.8522,-57.1
78.0417,15.8522,-58.5
78.0583,15.8522,-60
78.075,15.8522,-61.5
78.0917,15.8522,-62.9
78.1083,15.8522,-64.1
78.125,15.8522,-65
78.1417,15.8522,-65.5
78.1583,15.8522,-65.7
78.175,15.8522,-65.8
78.1917,15.8522,-65.8
78.2083,15.8522,-65.8
78.225,15.8522,-65.9
78.2417,15.8522,-66.1
78.2583,15.8522,-66.2
78.275,15.8522,-66.3
78.2917,15.8522,-66.2
78.3083,15.8522,-65.9
78.325,15.8522,-65.4
78.3417,15.8522,-64.6
78.3583,15.8522,-63.8
78.375,15.8522,-63.1
78.3917,15.8522,-62.5
78.4083,15.8522,-62.1
78.425,15.8522,-62
78.4417,15.8522,-62.2
78.4583,15.8522,-62.3
78.475,15.8522,-62.4
78.4917,15.8522,-62.2
78.5083,15.8522,-61.8
78.525,15.8522,-61
78.5417,15.8522,-60.1
78.5583,15.8522,-59.1
78.575,15.8522,-58.2
78.5917,15.8522,-57.6
78.6083,15.8522,-57.3
78.625,15.8522,-57
78.6417,15.8522,-56.5
78.6583,15.8522,-55.5
78.675,15.8522,-53.6
78.6917,15.8522,-50.6
78.7083,15.8522,-46.3
78.725,15.8522,-41
78.7417,15.8522,-35.1
78.7583,15.8522,-29.3
78.775,15.8522,-24.1
78.7917,15.8522,-20.4
78.8083,15.8522,-18.6
78.825,15.8522,-18.7
78.8417,15.8522,-20.8
78.8583,15.8522,-24.1
78.875,15.8522,-28.2
78.8917,15.8522,-32.1
78.9083,15.8522,-35.2
78.925,15.8522,-37.2
78.9417,15.8522,-38
78.9583,15.8522,-37.7
78.975,15.8522,-37
78.9917,15.8522,-36.4
79.0083,15.8522,-36.7
79.025,15.8522,-38.3
79.0417,15.8522,-41.3
79.0583,15.8522,-45.7
79.075,15.8522,-51
79.0917,15.8522,-56.8
79.1083,15.8522,-62.3
79.125,15.8522,-67.1
79.1417,15.8522,-70.8
79.1583,15.8522,-73.3
79.175,15.8522,-74.8
79.1917,15.8522,-75.4
79.2083,15.8522,-75.6
79.225,15.8522,-75.7
79.2417,15.8522,-75.9
79.2583,15.8522,-76.3
79.275,15.8522,-76.8
79.2917,15.8522,-77.4
79.3083,15.8522,-77.7
79.325,15.8522,-77.7
79.3417,15.8522,-77.3
79.3583,15.8522,-76.4
79.375,15.8522,-75
79.3917,15.8522,-73.5
79.4083,15.8522,-71.9
79.425,15.8522,-70.4
79.4417,15.8522,-69.1
79.4583,15.8522,-68
79.475,15.8522,-67.2
79.4917,15.8522,-66.5
79.5083,15.8522,-66
79.525,15.8522,-65.4
79.5417,15.8522,-64.8
79.5583,15.8522,-64
79.575,15.8522,-63.2
79.5917,15.8522,-62.2
79.6083,15.8522,-61.2
79.625,15.8522,-60.1
79.6417,15.8522,-58.9
79.6583,15.8522,-57.8
79.675,15.8522,-56.7
79.6917,15.8522,-55.7
79.7083,15.8522,-54.6
79.725,15.8522,-53.5
79.7417,15.8522,-52.4
79.7583,15.8522,-51.1
79.775,15.8522,-49.6
79.7917,15.8522,-48
79.8083,15.8522,-46
79.825,15.8522,-43.9
79.8417,15.8522,-41.7
79.8583,15.8522,-39.3
79.875,15.8522,-36.9
79.8917,15.8522,-34.5
79.9083,15.8522,-32.2
79.925,15.8522,-30
79.9417,15.8522,-28
79.9583,15.8522,-26.1
79.975,15.8522,-24.3
79.9917,15.8522,-22.8
80.0083,15.8522,-21.5
77.0083,15.8362,-55.1
77.025,15.8362,-54.8
77.0417,15.8362,-54.2
77.0583,15.8362,-53.4
77.075,15.8362,-52.5
77.0917,15.8362,-51.4
77.1083,15.8362,-50.4
77.125,15.8362,-49.3
77.1417,15.8362,-48.2
77.1583,15.8362,-47.3
77.175,15.8362,-46.4
77.1917,15.8362,-45.6
77.2083,15.8362,-45
77.225,15.8362,-44.6
77.2417,15.8362,-44.4
77.2583,15.8362,-44.4
77.275,15.8362,-44.8
77.2917,15.8362,-45.3
77.3083,15.8362,-46
77.325,15.8362,-46.8
77.3417,15.8362,-47.4
77.3583,15.8362,-47.9
77.375,15.8362,-48.1
77.3917,15.8362,-48.1
77.4083,15.8362,-47.9
77.425,15.8362,-47.5
77.4417,15.8362,-47.1
77.4583,15.8362,-46.8
77.475,15.8362,-46.6
77.4917,15.8362,-46.7
77.5083,15.8362,-46.8
77.525,15.8362,-47.2
77.5417,15.8362,-47.5
77.5583,15.8362,-47.8
77.575,15.8362,-48.1
77.5917,15.8362,-48.3
77.6083,15.8362,-48.5
77.625,15.8362,-48.7
77.6417,15.8362,-48.9
77.6583,15.8362,-49.2
77.675,15.8362,-49.5
77.6917,15.8362,-49.8
77.7083,15.8362,-50.2
77.725,15.8362,-50.4
77.7417,15.8362,-50.5
77.7583,15.8362,-50.5
77.775,15.8362,-50.4
77.7917,15.8362,-50.3
77.8083,15.8362,-50.2
77.825,15.8362,-50.2
77.8417,15.8362,-50.3
77.8583,15.8362,-50.6
77.875,15.8362,-50.9
77.8917,15.8362,-51.3
77.9083,15.8362,-51.7
77.925,15.8362,-52.1
77.9417,15.8362,-52.5
77.9583,15.8362,-52.9
77.975,15.8362,-53.5
77.9917,15.8362,-54.3
78.0083,15.8362,-55.3
78.025,15.8362,-56.5
78.0417,15.8362,-57.9
78.0583,15.8362,-59.3
78.075,15.8362,-60.7
78.0917,15.8362,-62
78.1083,15.8362,-62.9
78.125,15.8362,-63.5
78.1417,15.8362,-63.8
78.1583,15.8362,-63.9
78.175,15.8362,-63.9
78.1917,15.8362,-63.8
78.2083,15.8362,-63.9
78.225,15.8362,-64.1
78.2417,15.8362,-64.3
78.2583,15.8362,-64.6
78.275,15.8362,-64.8
78.2917,15.8362,-64.9
78.3083,15.8362,-64.7
78.325,15.8362,-64.3
78.3417,15.8362,-63.7
78.3583,15.8362,-63
78.375,15.8362,-62.4
78.3917,15.8362,-62
78.4083,15.8362,-61.7
78.425,15.8362,-61.7
78.4417,15.8362,-61.8
78.4583,15.8362,-62
78.475,15.8362,-62
78.4917,15.8362,-61.7
78.5083,15.8362,-61.2
78.525,15.8362,-60.5
78.5417,15.8362,-59.7
78.5583,15.8362,-59
78.575,15.8362,-58.5
78.5917,15.8362,-58.2
78.6083,15.8362,-58.2
78.625,15.8362,-58.2
78.6417,15.8362,-57.8
78.6583,15.8362,-56.7
78.675,15.8362,-54.6
78.6917,15.8362,-51.2
78.7083,15.8362,-46.5
78.725,15.8362,-40.9
78.7417,15.8362,-34.8
78.7583,15.8362,-29
78.775,15.8362,-24.1
78.7917,15.8362,-20.9
78.8083,15.8362,-19.7
78.825,15.8362,-20.5
78.8417,15.8362,-23.1
78.8583,15.8362,-26.6
78.875,15.8362,-30.6
78.8917,15.8362,-33.9
78.9083,15.8362,-36.1
78.925,15.8362,-36.7
78.9417,15.8362,-36
78.9583,15.8362,-34.2
78.975,15.8362,-32
78.9917,15.8362,-30.5
